Матрица Roots
-60,6545923905251
-60,7901876134298
-61,0169343581104
-61,335968052141
-61,7489070540379
-62,2578608361404
-62,865472125038
-63,5749415100856
-64,3900873935259
-65,3153928574398
-66,3560904714284
-67,5182407773699
-68,8088531826576
-70,236010188402
-71,8090407910986
-73,5387095287392
-75,4374621934795
-77,5196976995139
-79,8020952083229
-82,3039572679672
-85,0475646124816
-88,0584628247737
-91,3656013955442
-95,001170891385
-94,6742323476372
-90,7162349298782
-87,095193428192
-83,7821248893902
-80,7504030156523
-77,9759911592941
-75,4374621934795
-73,115866268965
-70,9945337837928
-69,0588359784546
-67,2959604584227
-65,6946860667772
-64,2451991337369
-62,9389151879998
-61,7683462852382
-60,7269680531781
-59,8091302919997
-59,0099595959798
-58,325302799361
-57,7516558624027
-57,286131594379
-56,9264079456299
-56,6707139593964
-56,517793030752
-56,4669032228131
-56,517793030752
-56,6707139593964
-56,9264079456299
-57,286131594379
-57,7516558624027
-58,325302799361
-59,0099595959798
-59,8091302919997
-60,7269680531781
-61,7683462852382
-62,9389151879998
-64,2451991337369
-65,6946860667772
-67,2959604584227
-69,0588359784546
-70,9945337837928
-73,115866268965
-75,4374621934795
-77,975991159294
-80,7504030156523
-83,7821248893902
-87,095193428192
-90,7162349298782
-94,6742323476372
-94,3792438891159
-90,1297536852795
-86,223910130701
-82,6354169726379
-79,3397308874553
-76,3143124796066
-73,5387095287392
-70,9945337837928
-68,6653501157457
-66,5365397605569
-64,5951310383613
-62,8296485390569
-61,2299513598632
-59,7871073044587
-58,4932592888849
-57,3415327018988
-56,3259311964777
-55,4412740258541
-54,6831165500228
-54,0477118041745
-53,5319505261845
-53,1333417599082
-52,8499683479893
-52,6804827217984
-52,6240752422625
-52,6804827217984
-52,8499683479893
-53,1333417599082
-53,5319505261845
-54,0477118041745
-54,6831165500228
-55,4412740258541
-56,3259311964777
-57,3415327018988
-58,4932592888849
-59,7871073044587
-61,2299513598632
-62,8296485390569
-64,5951310383613
-66,5365397605569
-68,6653501157457
-70,9945337837928
-73,5387095287392
-76,3143124796066
-79,3397308874553
-82,6354169726379
-86,223910130701
-90,1297536852795
-94,3792438891159
-94,1127238901475
-89,5994929128771
-85,4352774174542
-81,5960320132484
-78,059052353136
-74,8032029230756
-71,8090407910986
-69,0588359784546
-66,5365397605569
-64,2276946504265
-62,1193394308473
-60,1998846595423
-58,4590103957059
-56,8875455681565
-55,4773820944323
-54,2213717766053
-53,1132629910903
-52,147617209659
-51,3197672166599
-50,6257512551949
-50,0622896353562
-49,626733758681
-49,3170579955116
-49,1318213504295
-49,0701722211938
-49,1318213504295
-49,3170579955116
-49,626733758681
-50,0622896353562
-50,6257512551949
-51,3197672166599
-52,147617209659
-53,1132629910903
-54,2213717766053
-55,4773820944323
-56,8875455681566
-58,4590103957059
-60,1998846595424
-62,1193394308473
-64,2276946504265
-66,5365397605569
-69,0588359784546
-71,8090407910986
-74,8032029230756
-78,059052353136
-81,5960320132484
-85,4352774174542
-89,5994929128771
-94,1127238901475
-93,8719055602208
-89,1201108688472
-84,7217127027124
-80,6545650903338
-76,8975660576476
-73,4308702128085
-70,236010188402
-67,2959604584227
-64,5951310383613
-62,1193394308473
-59,855737645832
-57,7927471947377
-55,9199642935847
-54,22809119916
-52,7088431921529
-51,3548913144693
-50,1597805501703
-49,1178886175873
-48,2243576304906
-47,4750688972846
-46,8665875084802
-46,3961514884095
-46,061628047822
-45,861515254899
-45,7949089000281
-45,861515254899
-46,061628047822
-46,3961514884095
-46,8665875084802
-47,4750688972846
-48,2243576304906
-49,1178886175873
-50,1597805501703
-51,3548913144693
-52,7088431921529
-54,22809119916
-55,9199642935848
-57,7927471947378
-59,855737645832
-62,1193394308473
-64,5951310383613
-67,2959604584227
-70,236010188402
-73,4308702128085
-76,8975660576476
-80,6545650903338
-84,7217127027124
-89,1201108688472
-93,8719055602208
-93,654547325508
-88,6872500694706
-84,076974444243
-79,8031801160891
-75,8461632280163
-72,1872350251314
-68,8088531826576
-65,6946860667772
-62,8296485390569
-60,1998846595423
-57,7927471947377
-55,5967377807715
-53,6014640945388
-51,7975653020698
-50,1766676466615
-48,7313104480186
-47,454910060627
-46,3416931785843
-45,3866726897227
-44,5855905037083
-43,9349057009471
-43,4317471297932
-43,073913043956
-42,8598331183253
-42,7885785339356
-42,8598331183253
-43,073913043956
-43,4317471297932
-43,9349057009471
-44,5855905037083
-45,3866726897227
-46,3416931785843
-47,454910060627
-48,7313104480186
-50,1766676466615
-51,7975653020698
-53,6014640945388
-55,5967377807715
-57,7927471947378
-60,1998846595424
-62,8296485390569
-65,6946860667772
-68,8088531826576
-72,1872350251314
-75,8461632280163
-79,8031801160891
-84,076974444243
-88,6872500694706
-93,654547325508
-93,4588046406085
-88,2973102827126
-83,495865097232
-79,0352975849279
-74,8971131156991
-71,0636598777792
-67,5182407773699
-64,2451991337369
-61,2299513598632
-58,4590103957059
-55,9199642935847
-53,6014640945388
-51,493173863509
-49,5857447427031
-47,8707544647277
-46,3406810440511
-44,9888421048082
-43,8093750162291
-42,7971810746699
-41,9479147815516
-41,2579349545641
-40,7243037209623
-40,3447452451546
-40,1176541051279
-40,0420618347064
-40,1176541051279
-40,3447452451546
-40,7243037209623
-41,2579349545641
-41,9479147815516
-42,7971810746699
-43,8093750162291
-44,9888421048082
-46,3406810440512
-47,8707544647277
-49,5857447427031
-51,493173863509
-53,6014640945388
-55,9199642935847
-58,4590103957059
-61,2299513598632
-64,2451991337369
-67,5182407773699
-71,0636598777792
-74,897113115699
-79,0352975849279
-83,495865097232
-88,2973102827126
-93,4588046406085
-93,2831437540225
-87,9472847304476
-82,9740235936089
-78,3453530933633
-74,0438314022698
-70,0527179794462
-66,3560904714284
-62,9389151879998
-59,7871073044587
-56,8875455681565
-54,22809119916
-51,7975653020698
-49,5857447427031
-47,5833194632848
-45,7818796879015
-44,1738653089764
-42,7525534587952
-41,5120072759345
-40,4470686363845
-39,5533102058473
-38,8270354164927
-38,2652357212265
-37,8655984188029
-37,6264700262291
-37,5468718590535
-37,6264700262291
-37,8655984188029
-38,2652357212265
-38,8270354164927
-39,5533102058473
-40,4470686363845
-41,5120072759345
-42,7525534587952
-44,1738653089764
-45,7818796879015
-47,5833194632848
-49,5857447427031
-51,7975653020698
-54,22809119916
-56,8875455681565
-59,7871073044587
-62,9389151879998
-66,3560904714284
-70,0527179794462
-74,0438314022698
-78,3453530933633
-82,9740235936089
-87,9472847304476
-93,2831437540225
-93,1262780836742
-87,6346469643916
-82,5077657344411
-77,7286250562437
-73,2806884872704
-69,1480229518911
-65,3153928574398
-61,7683462852382
-58,4932592888849
-55,4773820944323
-52,7088431921529
-50,1766676466615
-47,8707544647277
-45,7818796879015
-43,9016589673992
-42,2225451942995
-40,7377848257943
-39,4414163081782
-38,3282255421868
-37,3937485611932
-36,6342292710474
-36,0466280034733
-35,6285832881224
-35,3784268299635
-35,2951503212132
-35,3784268299635
-35,6285832881224
-36,0466280034732
-36,6342292710474
-37,3937485611932
-38,3282255421868
-39,4414163081782
-40,7377848257943
-42,2225451942995
-43,9016589673992
-45,7818796879015
-47,8707544647277
-50,1766676466615
-52,7088431921529
-55,4773820944323
-58,4932592888849
-61,7683462852382
-65,3153928574398
-69,1480229518911
-73,2806884872704
-77,7286250562437
-82,5077657344411
-87,6346469643916
-93,1262780836742
-92,987124489419
-87,3572626217837
-82,0939727434982
-77,1810931749765
-72,6028729576609
-68,3440770801208
-64,3900873935259
-60,7269680531781
-57,3415327018988
-54,2213717766053
-51,3548913144693
-48,7313104480186
-46,3406810440511
-44,1738653089764
-42,2225451942995
-40,4791886578164
-38,9370556464253
-37,5901592531497
-36,4332727258642
-35,4618896529226
-34,6722345483901
-34,0612246588422
-33,6264853748752
-33,3663152580699
-33,2797067175153
-33,3663152580699
-33,6264853748752
-34,0612246588422
-34,6722345483901
-35,4618896529226
-36,4332727258642
-37,5901592531497
-38,9370556464253
-40,4791886578164
-42,2225451942995
-44,1738653089764
-46,3406810440512
-48,7313104480186
-51,3548913144693
-54,2213717766053
-57,3415327018988
-60,7269680531781
-64,3900873935259
-68,3440770801208
-72,6028729576609
-77,1810931749765
-82,0939727434982
-87,3572626217837
-92,987124489419
-92,8647681263584
-87,1133289099953
-81,7299987396002
-76,6993405178684
-72,006270883366
-67,6361663231302
-63,5749415100856
-59,8091302919997
-56,3259311964777
-53,1132629910903
-50,1597805501703
-47,454910060627
-44,9888421048082
-42,7525534587952
-40,7377848257943
-38,9370556464253
-37,3436328157484
-35,9515433836753
-34,7555389936808
-33,7511097122419
-32,93444747661
-32,3024629537892
-31,8527501880708
-31,5836074281614
-31,4940044081046
-31,5836074281614
-31,8527501880708
-32,3024629537891
-32,93444747661
-33,7511097122419
-34,7555389936808
-35,9515433836753
-37,3436328157484
-38,9370556464253
-40,7377848257943
-42,7525534587952
-44,9888421048082
-47,454910060627
-50,1597805501703
-53,1132629910903
-56,3259311964777
-59,8091302919997
-63,5749415100856
-67,6361663231302
-72,006270883366
-76,6993405178684
-81,7299987396002
-87,1133289099953
-92,8647681263584
-92,7584388530523
-86,9013230104076
-81,4136085625957
-76,2804661003535
-71,4873851969109
-67,0202589440467
-62,865472125038
-59,0099595959798
-55,4412740258541
-52,147617209659
-49,1178886175873
-46,3416931785843
-43,8093750162291
-41,5120072759345
-39,4414163081782
-37,5901592531497
-35,9515433836753
-34,5195963130602
-33,2890840776119
-32,2554777028675
-31,414972427817
-30,7644533257537
-30,3015170842267
-30,02443855362
-29,9321957434085
-30,02443855362
-30,3015170842267
-30,7644533257537
-31,414972427817
-32,2554777028675
-33,2890840776119
-34,5195963130602
-35,9515433836753
-37,5901592531497
-39,4414163081782
-41,5120072759345
-43,8093750162291
-46,3416931785843
-49,1178886175873
-52,147617209659
-55,4412740258541
-59,0099595959798
-62,865472125038
-67,0202589440467
-71,4873851969109
-76,2804661003535
-81,4136085625957
-86,9013230104076
-92,7584388530523
-92,6674902594719
-86,7199686184078
-81,1429207882044
-75,9220287863374
-71,0432570167089
-66,4929423808413
-62,2578608361405
-58,325302799361
-54,6831165500228
-51,3197672166599
-48,2243576304906
-45,3866726897227
-42,7971810746699
-40,4470686363845
-38,3282255421868
-36,4332727258642
-34,7555389936808
-33,2890840776119
-32,028669580407
-30,9697813182681
-30,1085971514077
-29,44201041659
-28,9675969051973
-28,6836404140445
-28,5891004733318
-28,6836404140445
-28,9675969051973
-29,44201041659
-30,1085971514077
-30,9697813182681
-32,028669580407
-33,2890840776119
-34,7555389936808
-36,4332727258642
-38,3282255421868
-40,4470686363845
-42,7971810746699
-45,3866726897227
-48,2243576304906
-51,3197672166599
-54,6831165500228
-58,325302799361
-62,2578608361405
-66,4929423808413
-71,0432570167089
-75,9220287863374
-81,1429207882044
-86,7199686184078
-92,6674902594719
-92,591386721815
-86,5682039295906
-80,9163729746394
-75,621990958275
-70,671419152672
-66,0513541443035
-61,7489070540379
-57,7516558624027
-54,0477118041745
-50,6257512551949
-47,4750688972846
-44,5855905037083
-41,9479147815516
-39,5533102058473
-37,3937485611932
-35,4618896529226
-33,7511097122419
-32,2554777028675
-30,9697813182681
-29,8894980862158
-29,0108210110342
-28,3306270309868
-27,8465036519273
-27,5567166795862
-27,4602385477231
-27,5567166795862
-27,8465036519273
-28,3306270309868
-29,0108210110342
-29,8894980862158
-30,9697813182681
-32,2554777028675
-33,7511097122419
-35,4618896529226
-37,3937485611932
-39,5533102058473
-41,9479147815516
-44,5855905037083
-47,4750688972846
-50,6257512551949
-54,0477118041745
-57,7516558624027
-61,7489070540379
-66,0513541443035
-70,671419152672
-75,621990958275
-80,9163729746394
-86,5682039295906
-92,591386721815
-92,5296902282119
-86,4451634456305
-80,7326850665403
-75,3786874962419
-70,3698434705961
-65,6931462045721
-61,335968052141
-57,286131594379
-53,5319505261845
-50,0622896353562
-46,8665875084802
-43,9349057009471
-41,2579349545641
-38,8270354164927
-36,6342292710474
-34,6722345483901
-32,93444747661
-31,414972427817
-30,1085971514077
-29,0108210110342
-28,1178258249666
-27,4265039790652
-26,9344270587464
-26,6398748211816
-26,5418032544597
-26,6398748211816
-26,9344270587464
-27,4265039790652
-28,1178258249666
-29,0108210110342
-30,1085971514077
-31,414972427817
-32,93444747661
-34,6722345483901
-36,6342292710474
-38,8270354164927
-41,2579349545641
-43,9349057009471
-46,8665875084802
-50,0622896353562
-53,5319505261845
-57,286131594379
-61,335968052141
-65,6931462045721
-70,3698434705962
-75,3786874962419
-80,7326850665403
-86,4451634456305
-92,5296902282119
-92,482053632145
-86,3501574182034
-80,5908411794081
-75,1907885946126
-70,1369163706735
-65,4164373914458
-61,0169343581104
-56,9264079456299
-53,1333417599082
-49,626733758681
-46,3961514884095
-43,4317471297932
-40,7243037209623
-38,2652357212265
-36,0466280034733
-34,0612246588422
-32,3024629537892
-30,7644533257537
-29,44201041659
-28,3306270309868
-27,4265039790652
-26,7265203708231
-26,2282634880132
-25,9299972992556
-25,8306930349222
-25,9299972992556
-26,2282634880131
-26,7265203708231
-27,4265039790652
-28,3306270309868
-29,44201041659
-30,7644533257537
-32,3024629537891
-34,0612246588422
-36,0466280034732
-38,2652357212265
-40,7243037209623
-43,4317471297932
-46,3961514884095
-49,626733758681
-53,1333417599082
-56,9264079456299
-61,0169343581104
-65,4164373914458
-70,1369163706735
-75,1907885946126
-80,5908411794081
-86,3501574182034
-92,482053632145
-92,4482122121745
-86,2826630900012
-80,4900657593046
-75,0572849268702
-69,9714033920992
-65,2197967618287
-60,7901876134298
-56,6707139593964
-52,8499683479893
-49,3170579955116
-46,061628047822
-43,073913043956
-40,3447452451546
-37,8655984188029
-35,6285832881224
-33,6264853748752
-31,8527501880708
-30,3015170842267
-28,9675969051973
-27,8465036519273
-26,9344270587464
-26,2282634880132
-25,7255855330035
-25,4246730487449
-25,3244814052894
-25,4246730487449
-25,7255855330035
-26,2282634880131
-26,9344270587464
-27,8465036519273
-28,9675969051973
-30,3015170842267
-31,8527501880708
-33,6264853748752
-35,6285832881224
-37,8655984188029
-40,3447452451546
-43,073913043956
-46,061628047822
-49,3170579955116
-52,8499683479893
-56,6707139593963
-60,7901876134298
-65,2197967618287
-69,9714033920992
-75,0572849268702
-80,4900657593046
-86,2826630900012
-92,4482122121745
-92,4279809141805
-86,242311561337
-80,4298162802951
-74,9774633434967
-69,8724398913949
-65,1022113464074
-60,6545923905251
-56,517793030752
-52,6804827217984
-49,1318213504295
-45,861515254899
-42,8598331183252
-40,1176541051279
-37,6264700262291
-35,3784268299635
-33,3663152580699
-31,5836074281614
-30,02443855362
-28,6836404140445
-27,5567166795862
-26,6398748211816
-25,9299972992556
-25,4246730487449
-25,1221663784569
-25,0214486732549
-25,1221663784569
-25,4246730487449
-25,9299972992556
-26,6398748211816
-27,5567166795862
-28,6836404140445
-30,02443855362
-31,5836074281614
-33,3663152580699
-35,3784268299635
-37,6264700262291
-40,1176541051279
-42,8598331183253
-45,861515254899
-49,1318213504295
-52,6804827217984
-56,5177930307519
-60,654592390525
-65,1022113464074
-69,8724398913949
-74,9774633434967
-80,4298162802951
-86,242311561337
-92,4279809141805
-92,4212491442152
-86,2288855134852
-80,409768309061
-74,9509035024109
-69,8395081956168
-65,0630836109922
-60,6094677975899
-56,4669032228131
-52,6240752422625
-49,0701722211938
-45,7949089000281
-42,7885785339356
-40,0420618347064
-37,5468718590535
-35,2951503212132
-33,2797067175153
-31,4940044081046
-29,9321957434085
-28,5891004733318
-27,4602385477231
-26,5418032544597
-25,8306930349222
-25,3244814052894
-25,0214486732549
-24,9205502542962
-25,0214486732549
-25,3244814052894
-25,8306930349222
-26,5418032544597
-27,4602385477231
-28,5891004733318
-29,9321957434085
-31,4940044081046
-33,2797067175153
-35,2951503212132
-37,5468718590535
-40,0420618347065
-42,7885785339356
-45,7949089000281
-49,0701722211938
-52,6240752422625
-56,4669032228131
-60,6094677975899
-65,0630836109922
-69,8395081956168
-74,9509035024109
-80,409768309061
-86,2288855134852
-92,4212491442152
-92,4279809141805
-86,242311561337
-80,4298162802951
-74,9774633434967
-69,8724398913949
-65,1022113464074
-60,6545923905251
-56,517793030752
-52,6804827217984
-49,1318213504295
-45,861515254899
-42,8598331183252
-40,1176541051279
-37,6264700262291
-35,3784268299635
-33,3663152580699
-31,5836074281614
-30,02443855362
-28,6836404140445
-27,5567166795862
-26,6398748211816
-25,9299972992556
-25,4246730487449
-25,1221663784569
-25,0214486732549
-25,1221663784569
-25,4246730487449
-25,9299972992556
-26,6398748211816
-27,5567166795862
-28,6836404140445
-30,02443855362
-31,5836074281614
-33,3663152580699
-35,3784268299635
-37,6264700262291
-40,1176541051279
-42,8598331183253
-45,8615152548989
-49,1318213504295
-52,6804827217984
-56,517793030752
-60,654592390525
-65,1022113464074
-69,8724398913949
-74,9774633434967
-80,4298162802951
-86,242311561337
-92,4279809141805
-92,4482122121745
-86,2826630900012
-80,4900657593046
-75,0572849268702
-69,9714033920992
-65,2197967618287
-60,7901876134298
-56,6707139593964
-52,8499683479893
-49,3170579955116
-46,061628047822
-43,073913043956
-40,3447452451546
-37,8655984188029
-35,6285832881224
-33,6264853748752
-31,8527501880708
-30,3015170842267
-28,9675969051973
-27,8465036519273
-26,9344270587464
-26,2282634880131
-25,7255855330035
-25,4246730487449
-25,3244814052894
-25,4246730487449
-25,7255855330035
-26,2282634880132
-26,9344270587464
-27,8465036519273
-28,9675969051973
-30,3015170842267
-31,8527501880708
-33,6264853748752
-35,6285832881224
-37,8655984188029
-40,3447452451546
-43,073913043956
-46,061628047822
-49,3170579955116
-52,8499683479893
-56,6707139593963
-60,7901876134298
-65,2197967618287
-69,9714033920992
-75,0572849268702
-80,4900657593046
-86,2826630900012
-92,4482122121745
-92,482053632145
-86,3501574182034
-80,5908411794081
-75,1907885946126
-70,1369163706735
-65,4164373914458
-61,0169343581104
-56,9264079456299
-53,1333417599082
-49,626733758681
-46,3961514884095
-43,4317471297932
-40,7243037209623
-38,2652357212265
-36,0466280034732
-34,0612246588422
-32,3024629537891
-30,7644533257537
-29,44201041659
-28,3306270309868
-27,4265039790652
-26,7265203708231
-26,2282634880131
-25,9299972992556
-25,8306930349222
-25,9299972992556
-26,2282634880132
-26,7265203708231
-27,4265039790652
-28,3306270309868
-29,44201041659
-30,7644533257537
-32,3024629537891
-34,0612246588422
-36,0466280034732
-38,2652357212265
-40,7243037209623
-43,4317471297932
-46,3961514884095
-49,626733758681
-53,1333417599082
-56,9264079456299
-61,0169343581103
-65,4164373914458
-70,1369163706735
-75,1907885946126
-80,5908411794081
-86,3501574182034
-92,482053632145
-92,5296902282119
-86,4451634456305
-80,7326850665403
-75,3786874962419
-70,3698434705962
-65,6931462045721
-61,335968052141
-57,286131594379
-53,5319505261845
-50,0622896353562
-46,8665875084802
-43,9349057009471
-41,2579349545641
-38,8270354164927
-36,6342292710474
-34,6722345483901
-32,93444747661
-31,414972427817
-30,1085971514077
-29,0108210110342
-28,1178258249666
-27,4265039790652
-26,9344270587464
-26,6398748211816
-26,5418032544597
-26,6398748211816
-26,9344270587464
-27,4265039790652
-28,1178258249666
-29,0108210110342
-30,1085971514077
-31,414972427817
-32,93444747661
-34,6722345483901
-36,6342292710474
-38,8270354164927
-41,2579349545641
-43,9349057009471
-46,8665875084802
-50,0622896353562
-53,5319505261845
-57,2861315943789
-61,335968052141
-65,6931462045721
-70,3698434705962
-75,3786874962419
-80,7326850665403
-86,4451634456305
-92,5296902282119
-92,591386721815
-86,5682039295906
-80,9163729746394
-75,621990958275
-70,671419152672
-66,0513541443035
-61,7489070540379
-57,7516558624027
-54,0477118041745
-50,6257512551949
-47,4750688972846
-44,5855905037083
-41,9479147815516
-39,5533102058473
-37,3937485611932
-35,4618896529226
-33,7511097122419
-32,2554777028675
-30,9697813182681
-29,8894980862158
-29,0108210110342
-28,3306270309868
-27,8465036519273
-27,5567166795862
-27,4602385477231
-27,5567166795862
-27,8465036519273
-28,3306270309868
-29,0108210110342
-29,8894980862158
-30,9697813182681
-32,2554777028675
-33,7511097122419
-35,4618896529226
-37,3937485611932
-39,5533102058473
-41,9479147815516
-44,5855905037083
-47,4750688972846
-50,6257512551949
-54,0477118041745
-57,7516558624027
-61,7489070540379
-66,0513541443035
-70,671419152672
-75,621990958275
-80,9163729746394
-86,5682039295906
-92,591386721815
-92,6674902594719
-86,7199686184078
-81,1429207882044
-75,9220287863374
-71,0432570167089
-66,4929423808413
-62,2578608361404
-58,325302799361
-54,6831165500228
-51,3197672166599
-48,2243576304906
-45,3866726897227
-42,7971810746699
-40,4470686363845
-38,3282255421868
-36,4332727258642
-34,7555389936808
-33,2890840776119
-32,028669580407
-30,9697813182681
-30,1085971514077
-29,44201041659
-28,9675969051973
-28,6836404140445
-28,5891004733318
-28,6836404140445
-28,9675969051973
-29,44201041659
-30,1085971514077
-30,9697813182681
-32,028669580407
-33,2890840776119
-34,7555389936808
-36,4332727258642
-38,3282255421869
-40,4470686363845
-42,7971810746699
-45,3866726897227
-48,2243576304906
-51,3197672166599
-54,6831165500228
-58,325302799361
-62,2578608361405
-66,4929423808413
-71,0432570167089
-75,9220287863374
-81,1429207882044
-86,7199686184078
-92,6674902594718
-92,7584388530523
-86,9013230104076
-81,4136085625957
-76,2804661003535
-71,4873851969109
-67,0202589440467
-62,865472125038
-59,0099595959798
-55,4412740258541
-52,147617209659
-49,1178886175873
-46,3416931785843
-43,8093750162291
-41,5120072759345
-39,4414163081782
-37,5901592531497
-35,9515433836753
-34,5195963130602
-33,2890840776119
-32,2554777028675
-31,414972427817
-30,7644533257537
-30,3015170842267
-30,02443855362
-29,9321957434085
-30,02443855362
-30,3015170842267
-30,7644533257537
-31,414972427817
-32,2554777028675
-33,2890840776119
-34,5195963130602
-35,9515433836753
-37,5901592531497
-39,4414163081782
-41,5120072759345
-43,8093750162291
-46,3416931785844
-49,1178886175873
-52,147617209659
-55,4412740258541
-59,0099595959798
-62,865472125038
-67,0202589440467
-71,4873851969109
-76,2804661003535
-81,4136085625957
-86,9013230104076
-92,7584388530523
-92,8647681263584
-87,1133289099953
-81,7299987396002
-76,6993405178684
-72,006270883366
-67,6361663231302
-63,5749415100856
-59,8091302919997
